image,caption
3543378438_47e2712486.jpg,startseq man dressed in green jacket is playing while woman sings endseq#startseq man is sitting in front of and woman is preparing to sing endseq#startseq person playing the with nearby endseq#startseq and are ready to perform endseq#startseq the man in the green jacket is playing the next to woman who is by music stand endseq
2335619125_2e2034f2c3.jpg,startseq big black dog its teeth while running through the snow endseq#startseq black dog is running through the snow endseq#startseq black dog is running through the snow endseq#startseq black dog with his mouth open and tongue out runs across an of snow endseq#startseq black dog runs through snow endseq
3520199925_ca18d0f41e.jpg,startseq curly haired woman plays the violin endseq#startseq red haired woman is holding violin and endseq#startseq woman is playing violin while surrounded by and pictures endseq#startseq woman playing the violin with in the background endseq#startseq the woman is holding violin endseq
3374722123_6fe6fef449.jpg,startseq an elderly woman is wearing pink striped shirt endseq#startseq an older woman in pink striped shirt endseq#startseq an older woman with striped shirt her endseq#startseq woman in pink striped shirt with her hand up endseq#startseq older lady is appears to be getting ready to cover her mouth endseq
3280672302_2967177653.jpg,startseq boy carries teenager on his back endseq#startseq boy to carry girl on his back endseq#startseq person wearing black shirt is getting ride from person wearing black tshirt on paved path in the woods endseq#startseq teenage boy gives another teenage boy back ride in forest endseq#startseq the boy is carrying the other boy endseq
3073579130_7c95d16a7f.jpg,startseq man wears red bandanna endseq#startseq man with head covering endseq#startseq an man wearing an scarf with another man in the background endseq#startseq white man in endseq#startseq man with hair wearing red and white style headscarf endseq
99679241_adc853a5c0.jpg,startseq grey bird stands on beach while waves in endseq#startseq large bird stands in the water on the beach endseq#startseq tall bird is standing on the sand beside the ocean endseq#startseq water bird standing at the ocean edge endseq#startseq white crane stands tall as it looks out the ocean endseq
3759492488_592cd78ed1.jpg,startseq boy hanging onto pole endseq#startseq kid in green shirt playing in the park endseq#startseq little kid swings on pole at playground endseq#startseq the boy in the green shirt swings with one arm on the silver pole endseq#startseq the boy is swinging on pole at the beach endseq
2875528143_94d9480fdd.jpg,startseq girl wearing pink on bed endseq#startseq little girl in pink is jumping and landing in on blue bed endseq#startseq young girl jumping with her mouth open endseq#startseq little girl in pink shirt is jumping endseq#startseq the girl in pink does midair leg endseq
1052358063_eae6744153.jpg,startseq boy takes jump on his skateboard while another boy with skateboard watches endseq#startseq child is performing skateboard trick while another child with skateboard leans on wall endseq#startseq little boy skateboarder is doing trick on his board while another young skateboarder watches endseq#startseq young boy skateboarder jumping on platform on skateboard endseq#startseq two skateboarders endseq
111766423_4522d36e56.jpg,startseq black and white bird eating out of someone hand endseq#startseq black and white bird standing on hand endseq#startseq small bird sits in person hand and eats endseq#startseq black and white bird standing on hand of someone holding endseq#startseq the small bird is to finger of the hand holding the endseq
2474918824_88660c7757.jpg,startseq guy tries to climb stone cliff while his friend helps him endseq#startseq man in red shirt climbs rock while another man stands behind to help him endseq#startseq man in red shirt is how to climb cliff endseq#startseq man in brown is helping man in red climb rock endseq#startseq man wearing brown sweatshirt helps man in red climb rock endseq
3697675767_97796334e4.jpg,startseq bicycle rider flies over hill while is not far behind endseq#startseq dirt bike racer jumping off hill with another racer not far behind endseq#startseq motocross rider is slightly airborne on competition jump endseq#startseq person is riding dirt bike in race on dirt track endseq#startseq rider jumps over hill of racetrack endseq
241346317_be3f07bd2e.jpg,startseq crowd is standing and at football game endseq#startseq crowd of people watching football game with player wearing red and cheerleaders also wearing red endseq#startseq football player is grabbing the of another player who is holding the ball endseq#startseq an oklahoma football player is about to endseq#startseq the fans at football game while the player runs towards the endseq
2694178830_116be6a6a9.jpg,startseq an athlete performs the high jump endseq#startseq woman athlete herself over the bar during pole endseq#startseq woman is black is pole endseq#startseq woman pole upside down as she attempts the endseq#startseq woman with her feet in the air about to do pole endseq
513116697_ad0f4dc800.jpg,startseq lone skier jumping on the side of snowy mountain endseq#startseq skier jumps over endseq#startseq skier doing flip while jumping endseq#startseq the skier does flip endseq#startseq the skier does high flip over snow in the mountains endseq
371364900_5167d4dd7f.jpg,startseq black and brown dog is jumping on blocks of concrete in the water endseq#startseq black dog crosses over some water endseq#startseq black dog looking at his reflection in the water endseq#startseq black dog near dock looks into murky water endseq#startseq the black dog jumps on endseq
2860041212_797afd6ccf.jpg,startseq black dog has caught bird in its mouth endseq#startseq black dog in tall grass with bird in its mouth endseq#startseq black dog standing in field is holding bird in his mouth endseq#startseq black retriever stands in the grass holding bird in its mouth endseq#startseq the black dog in the field has something in its mouth endseq
